"Notes"	"Age Group"	"Age Group Code"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"70-74 years"	"70-74"	"North Carolina"	"37"	"1998"	"1998"	249447
	"70-74 years"	"70-74"	"North Carolina"	"37"	"1999"	"1999"	250505
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2000"	"2000"	251454
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2001"	"2001"	251834
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2002"	"2002"	251881
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2003"	"2003"	252836
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2004"	"2004"	253034
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2005"	"2005"	258290
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2006"	"2006"	267906
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2007"	"2007"	273513
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2008"	"2008"	281302
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2009"	"2009"	289685
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2010"	"2010"	296625
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2011"	"2011"	306044
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2012"	"2012"	321121
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2013"	"2013"	343163
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2014"	"2014"	361002
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2015"	"2015"	377049
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2016"	"2016"	390945
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2017"	"2017"	428648
	"70-74 years"	"70-74"	"North Carolina"	"37"	"2018"	"2018"	450435
"Total"	"70-74 years"	"70-74"	"North Carolina"	"37"			8274145
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1990"	"1990"	22570
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1991"	"1991"	22550
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1992"	"1992"	22545
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1993"	"1993"	22461
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1994"	"1994"	22323
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1995"	"1995"	22561
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1996"	"1996"	22440
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1997"	"1997"	22436
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1998"	"1998"	22904
	"70-74 years"	"70-74"	"North Dakota"	"38"	"1999"	"1999"	22820
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2000"	"2000"	22714
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2001"	"2001"	22268
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2002"	"2002"	21933
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2003"	"2003"	21520
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2004"	"2004"	21061
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2005"	"2005"	20805
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2006"	"2006"	20929
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2007"	"2007"	20861
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2008"	"2008"	20930
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2009"	"2009"	20988
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2010"	"2010"	20819
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2011"	"2011"	20854
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2012"	"2012"	21023
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2013"	"2013"	21768
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2014"	"2014"	22507
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2015"	"2015"	23259
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2016"	"2016"	23803
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2017"	"2017"	25731
	"70-74 years"	"70-74"	"North Dakota"	"38"	"2018"	"2018"	26945
"Total"	"70-74 years"	"70-74"	"North Dakota"	"38"			646328
	"70-74 years"	"70-74"	"Ohio"	"39"	"1990"	"1990"	363824
	"70-74 years"	"70-74"	"Ohio"	"39"	"1991"	"1991"	373051
	"70-74 years"	"70-74"	"Ohio"	"39"	"1992"	"1992"	383047
	"70-74 years"	"70-74"	"Ohio"	"39"	"1993"	"1993"	389022
	"70-74 years"	"70-74"	"Ohio"	"39"	"1994"	"1994"	394508
	"70-74 years"	"70-74"	"Ohio"	"39"	"1995"	"1995"	399533
	"70-74 years"	"70-74"	"Ohio"	"39"	"1996"	"1996"	396856
	"70-74 years"	"70-74"	"Ohio"	"39"	"1997"	"1997"	394087
	"70-74 years"	"70-74"	"Ohio"	"39"	"1998"	"1998"	395149
	"70-74 years"	"70-74"	"Ohio"	"39"	"1999"	"1999"	391012
	"70-74 years"	"70-74"	"Ohio"	"39"	"2000"	"2000"	387175
	"70-74 years"	"70-74"	"Ohio"	"39"	"2001"	"2001"	382053
	"70-74 years"	"70-74"	"Ohio"	"39"	"2002"	"2002"	374193
	"70-74 years"	"70-74"	"Ohio"	"39"	"2003"	"2003"	364851
	"70-74 years"	"70-74"	"Ohio"	"39"	"2004"	"2004"	356252
	"70-74 years"	"70-74"	"Ohio"	"39"	"2005"	"2005"	353484
	"70-74 years"	"70-74"	"Ohio"	"39"	"2006"	"2006"	352851
	"70-74 years"	"70-74"	"Ohio"	"39"	"2007"	"2007"	353443
	"70-74 years"	"70-74"	"Ohio"	"39"	"2008"	"2008"	360321
	"70-74 years"	"70-74"	"Ohio"	"39"	"2009"	"2009"	369083
	"70-74 years"	"70-74"	"Ohio"	"39"	"2010"	"2010"	372715
	"70-74 years"	"70-74"	"Ohio"	"39"	"2011"	"2011"	380006
	"70-74 years"	"70-74"	"Ohio"	"39"	"2012"	"2012"	392640
	"70-74 years"	"70-74"	"Ohio"	"39"	"2013"	"2013"	410841
	"70-74 years"	"70-74"	"Ohio"	"39"	"2014"	"2014"	421146
	"70-74 years"	"70-74"	"Ohio"	"39"	"2015"	"2015"	428475
	"70-74 years"	"70-74"	"Ohio"	"39"	"2016"	"2016"	435120
	"70-74 years"	"70-74"	"Ohio"	"39"	"2017"	"2017"	473767
	"70-74 years"	"70-74"	"Ohio"	"39"	"2018"	"2018"	495368
"Total"	"70-74 years"	"70-74"	"Ohio"	"39"			11343873
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1990"	"1990"	103994
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1991"	"1991"	106818
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1992"	"1992"	109946
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1993"	"1993"	111413
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1994"	"1994"	112482
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1995"	"1995"	114089
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1996"	"1996"	113523
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1997"	"1997"	113096
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1998"	"1998"	113399
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"1999"	"1999"	113578
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2000"	"2000"	113679
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2001"	"2001"	113241
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2002"	"2002"	112699
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2003"	"2003"	112617
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2004"	"2004"	113121
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2005"	"2005"	114256
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2006"	"2006"	116032
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2007"	"2007"	116537
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2008"	"2008"	118030
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2009"	"2009"	119952
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2010"	"2010"	121701
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2011"	"2011"	124419
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2012"	"2012"	128397
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2013"	"2013"	133760
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2014"	"2014"	138175
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2015"	"2015"	141559
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2016"	"2016"	143741
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2017"	"2017"	154246
	"70-74 years"	"70-74"	"Oklahoma"	"40"	"2018"	"2018"	159219
"Total"	"70-74 years"	"70-74"	"Oklahoma"	"40"			3507719
	"70-74 years"	"70-74"	"Oregon"	"41"	"1990"	"1990"	102279
	"70-74 years"	"70-74"	"Oregon"	"41"	"1991"	"1991"	104671
	"70-74 years"	"70-74"	"Oregon"	"41"	"1992"	"1992"	107769
	"70-74 years"	"70-74"	"Oregon"	"41"	"1993"	"1993"	109554
	"70-74 years"	"70-74"	"Oregon"	"41"	"1994"	"1994"	110489
	"70-74 years"	"70-74"	"Oregon"	"41"	"1995"	"1995"	111542
	"70-74 years"	"70-74"	"Oregon"	"41"	"1996"	"1996"	109919
	"70-74 years"	"70-74"	"Oregon"	"41"	"1997"	"1997"	108321
	"70-74 years"	"70-74"	"Oregon"	"41"	"1998"	"1998"	108018
	"70-74 years"	"70-74"	"Oregon"	"41"	"1999"	"1999"	107314
	"70-74 years"	"70-74"	"Oregon"	"41"	"2000"	"2000"	106670
	"70-74 years"	"70-74"	"Oregon"	"41"	"2001"	"2001"	105960
	"70-74 years"	"70-74"	"Oregon"	"41"	"2002"	"2002"	105174
	"70-74 years"	"70-74"	"Oregon"	"41"	"2003"	"2003"	104649
	"70-74 years"	"70-74"	"Oregon"	"41"	"2004"	"2004"	104546
	"70-74 years"	"70-74"	"Oregon"	"41"	"2005"	"2005"	105782
	"70-74 years"	"70-74"	"Oregon"	"41"	"2006"	"2006"	107453
	"70-74 years"	"70-74"	"Oregon"	"41"	"2007"	"2007"	109541
	"70-74 years"	"70-74"	"Oregon"	"41"	"2008"	"2008"	112897
	"70-74 years"	"70-74"	"Oregon"	"41"	"2009"	"2009"	117203
	"70-74 years"	"70-74"	"Oregon"	"41"	"2010"	"2010"	121495
	"70-74 years"	"70-74"	"Oregon"	"41"	"2011"	"2011"	127060
	"70-74 years"	"70-74"	"Oregon"	"41"	"2012"	"2012"	133892
	"70-74 years"	"70-74"	"Oregon"	"41"	"2013"	"2013"	144117
	"70-74 years"	"70-74"	"Oregon"	"41"	"2014"	"2014"	152552
	"70-74 years"	"70-74"	"Oregon"	"41"	"2015"	"2015"	160287
	"70-74 years"	"70-74"	"Oregon"	"41"	"2016"	"2016"	166725
	"70-74 years"	"70-74"	"Oregon"	"41"	"2017"	"2017"	184486
	"70-74 years"	"70-74"	"Oregon"	"41"	"2018"	"2018"	194924
"Total"	"70-74 years"	"70-74"	"Oregon"	"41"			3545289
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1990"	"1990"	481433
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1991"	"1991"	492151
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1992"	"1992"	500478
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1993"	"1993"	505290
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1994"	"1994"	509744
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1995"	"1995"	511676
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1996"	"1996"	507223
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1997"	"1997"	502315
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1998"	"1998"	503288
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"1999"	"1999"	495142
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2000"	"2000"	487367
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2001"	"2001"	477144
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2002"	"2002"	465410
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2003"	"2003"	449414
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2004"	"2004"	435144
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2005"	"2005"	425911
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2006"	"2006"	419774
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2007"	"2007"	416214
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2008"	"2008"	418486
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2009"	"2009"	424531
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2010"	"2010"	427745
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2011"	"2011"	434606
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2012"	"2012"	449040
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2013"	"2013"	473038
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2014"	"2014"	488455
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2015"	"2015"	499173
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2016"	"2016"	507914
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2017"	"2017"	552044
	"70-74 years"	"70-74"	"Pennsylvania"	"42"	"2018"	"2018"	572852
"Total"	"70-74 years"	"70-74"	"Pennsylvania"	"42"			13833002
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1990"	"1990"	38524
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1991"	"1991"	39303
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1992"	"1992"	40094
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1993"	"1993"	40355
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1994"	"1994"	40707
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1995"	"1995"	40931
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1996"	"1996"	40355
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1997"	"1997"	39651
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1998"	"1998"	39416
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"1999"	"1999"	38437
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2000"	"2000"	37567
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2001"	"2001"	36545
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2002"	"2002"	35019
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2003"	"2003"	33712
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2004"	"2004"	32543
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2005"	"2005"	31599
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2006"	"2006"	30693
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2007"	"2007"	30490
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2008"	"2008"	30647
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2009"	"2009"	30881
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2010"	"2010"	31210
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2011"	"2011"	31920
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2012"	"2012"	33286
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2013"	"2013"	35521
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2014"	"2014"	37156
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2015"	"2015"	38586
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2016"	"2016"	39882
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2017"	"2017"	43450
	"70-74 years"	"70-74"	"Rhode Island"	"44"	"2018"	"2018"	44870
"Total"	"70-74 years"	"70-74"	"Rhode Island"	"44"			1063350
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1990"	"1990"	106302
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1991"	"1991"	110686
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1992"	"1992"	114834
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1993"	"1993"	118421
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1994"	"1994"	120498
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1995"	"1995"	122276
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1996"	"1996"	122686
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1997"	"1997"	122752
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1998"	"1998"	124109
	"70-74 years"	"70-74"	"South Carolina"	"45"	"1999"	"1999"	124344
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2000"	"2000"	124741
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2001"	"2001"	124623
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2002"	"2002"	125440
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2003"	"2003"	126518
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2004"	"2004"	128394
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2005"	"2005"	132561
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2006"	"2006"	138107
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2007"	"2007"	141409
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2008"	"2008"	145779
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2009"	"2009"	150357
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2010"	"2010"	155114
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2011"	"2011"	162202
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2012"	"2012"	171547
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2013"	"2013"	184272
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2014"	"2014"	195126
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2015"	"2015"	204722
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2016"	"2016"	212596
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2017"	"2017"	234820
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2018"	"2018"	247552
"Total"	"70-74 years"	"70-74"	"South Carolina"	"45"			4292788
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1990"	"1990"	25089
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1991"	"1991"	25383
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1992"	"1992"	25822
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1993"	"1993"	26080
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1994"	"1994"	26158
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1995"	"1995"	26441
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1996"	"1996"	26196
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1997"	"1997"	25992
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1998"	"1998"	26119
	"70-74 years"	"70-74"	"South Dakota"	"46"	"1999"	"1999"	26056
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2000"	"2000"	25942
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2001"	"2001"	25792
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2002"	"2002"	25520
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2003"	"2003"	25127
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2004"	"2004"	24750
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2005"	"2005"	24488
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2006"	"2006"	24503
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2007"	"2007"	24638
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2008"	"2008"	24886
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2009"	"2009"	25346
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2010"	"2010"	25675
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2011"	"2011"	25652
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2012"	"2012"	26135
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2013"	"2013"	27488
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2014"	"2014"	28506
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2015"	"2015"	29262
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2016"	"2016"	30040
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2017"	"2017"	32886
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2018"	"2018"	34890
"Total"	"70-74 years"	"70-74"	"South Dakota"	"46"			770862
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1990"	"1990"	156941
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1991"	"1991"	161881
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1992"	"1992"	167084
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1993"	"1993"	170516
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1994"	"1994"	173435
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1995"	"1995"	175603
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1996"	"1996"	175266
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1997"	"1997"	175212
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1998"	"1998"	176578
	"70-74 years"	"70-74"	"Tennessee"	"47"	"1999"	"1999"	177624
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2000"	"2000"	178461
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2001"	"2001"	178051
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2002"	"2002"	178936
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2003"	"2003"	178913
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2004"	"2004"	179985
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2005"	"2005"	182678
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2006"	"2006"	188981
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2007"	"2007"	191581
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2008"	"2008"	197317
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2009"	"2009"	202744
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2010"	"2010"	207769
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2011"	"2011"	213742
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2012"	"2012"	223132
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2013"	"2013"	236073
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2014"	"2014"	245623
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2015"	"2015"	253268
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2016"	"2016"	259215
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2017"	"2017"	282007
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2018"	"2018"	294682
"Total"	"70-74 years"	"70-74"	"Tennessee"	"47"			5783298
	"70-74 years"	"70-74"	"Texas"	"48"	"1990"	"1990"	428818
	"70-74 years"	"70-74"	"Texas"	"48"	"1991"	"1991"	448404
	"70-74 years"	"70-74"	"Texas"	"48"	"1992"	"1992"	468239
	"70-74 years"	"70-74"	"Texas"	"48"	"1993"	"1993"	484093
	"70-74 years"	"70-74"	"Texas"	"48"	"1994"	"1994"	498237
	"70-74 years"	"70-74"	"Texas"	"48"	"1995"	"1995"	507853
	"70-74 years"	"70-74"	"Texas"	"48"	"1996"	"1996"	511992
	"70-74 years"	"70-74"	"Texas"	"48"	"1997"	"1997"	514470
	"70-74 years"	"70-74"	"Texas"	"48"	"1998"	"1998"	523657
	"70-74 years"	"70-74"	"Texas"	"48"	"1999"	"1999"	529022
	"70-74 years"	"70-74"	"Texas"	"48"	"2000"	"2000"	533653
	"70-74 years"	"70-74"	"Texas"	"48"	"2001"	"2001"	536873
	"70-74 years"	"70-74"	"Texas"	"48"	"2002"	"2002"	539747
	"70-74 years"	"70-74"	"Texas"	"48"	"2003"	"2003"	543315
	"70-74 years"	"70-74"	"Texas"	"48"	"2004"	"2004"	547091
	"70-74 years"	"70-74"	"Texas"	"48"	"2005"	"2005"	555297
	"70-74 years"	"70-74"	"Texas"	"48"	"2006"	"2006"	568948
	"70-74 years"	"70-74"	"Texas"	"48"	"2007"	"2007"	577962
	"70-74 years"	"70-74"	"Texas"	"48"	"2008"	"2008"	593305
	"70-74 years"	"70-74"	"Texas"	"48"	"2009"	"2009"	609823
	"70-74 years"	"70-74"	"Texas"	"48"	"2010"	"2010"	624318
	"70-74 years"	"70-74"	"Texas"	"48"	"2011"	"2011"	647130
	"70-74 years"	"70-74"	"Texas"	"48"	"2012"	"2012"	675574
	"70-74 years"	"70-74"	"Texas"	"48"	"2013"	"2013"	715762
	"70-74 years"	"70-74"	"Texas"	"48"	"2014"	"2014"	754266
	"70-74 years"	"70-74"	"Texas"	"48"	"2015"	"2015"	788741
	"70-74 years"	"70-74"	"Texas"	"48"	"2016"	"2016"	816443
	"70-74 years"	"70-74"	"Texas"	"48"	"2017"	"2017"	891979
	"70-74 years"	"70-74"	"Texas"	"48"	"2018"	"2018"	940074
"Total"	"70-74 years"	"70-74"	"Texas"	"48"			17375086
	"70-74 years"	"70-74"	"Utah"	"49"	"1990"	"1990"	39847
	"70-74 years"	"70-74"	"Utah"	"49"	"1991"	"1991"	41279
	"70-74 years"	"70-74"	"Utah"	"49"	"1992"	"1992"	42934
	"70-74 years"	"70-74"	"Utah"	"49"	"1993"	"1993"	43960
	"70-74 years"	"70-74"	"Utah"	"49"	"1994"	"1994"	44781
	"70-74 years"	"70-74"	"Utah"	"49"	"1995"	"1995"	45666
	"70-74 years"	"70-74"	"Utah"	"49"	"1996"	"1996"	45895
	"70-74 years"	"70-74"	"Utah"	"49"	"1997"	"1997"	46282
	"70-74 years"	"70-74"	"Utah"	"49"	"1998"	"1998"	46936
	"70-74 years"	"70-74"	"Utah"	"49"	"1999"	"1999"	47428
	"70-74 years"	"70-74"	"Utah"	"49"	"2000"	"2000"	47968
	"70-74 years"	"70-74"	"Utah"	"49"	"2001"	"2001"	48443
	"70-74 years"	"70-74"	"Utah"	"49"	"2002"	"2002"	48974
	"70-74 years"	"70-74"	"Utah"	"49"	"2003"	"2003"	49501
	"70-74 years"	"70-74"	"Utah"	"49"	"2004"	"2004"	49815
	"70-74 years"	"70-74"	"Utah"	"49"	"2005"	"2005"	51241
	"70-74 years"	"70-74"	"Utah"	"49"	"2006"	"2006"	52813
	"70-74 years"	"70-74"	"Utah"	"49"	"2007"	"2007"	53948
	"70-74 years"	"70-74"	"Utah"	"49"	"2008"	"2008"	55750
	"70-74 years"	"70-74"	"Utah"	"49"	"2009"	"2009"	57528
	"70-74 years"	"70-74"	"Utah"	"49"	"2010"	"2010"	59207
	"70-74 years"	"70-74"	"Utah"	"49"	"2011"	"2011"	61244
	"70-74 years"	"70-74"	"Utah"	"49"	"2012"	"2012"	64090
	"70-74 years"	"70-74"	"Utah"	"49"	"2013"	"2013"	68404
	"70-74 years"	"70-74"	"Utah"	"49"	"2014"	"2014"	72424
	"70-74 years"	"70-74"	"Utah"	"49"	"2015"	"2015"	75527
	"70-74 years"	"70-74"	"Utah"	"49"	"2016"	"2016"	78028
	"70-74 years"	"70-74"	"Utah"	"49"	"2017"	"2017"	85480
	"70-74 years"	"70-74"	"Utah"	"49"	"2018"	"2018"	90368
